contest-tmp2m-14d__tmp2m,index
26.144838,376474
26.321938,376475
26.440989,376476
26.579983,376477
26.27855,376478
25.718739,376479
25.52502,376480
25.25844,376481
24.979013,376482
24.575367,376483
24.50718,376484
24.352077,376485
23.86643,376486
23.601807,376487
23.71246,376488
23.308598,376489
22.943127,376490
22.448109,376491
21.97162,376492
21.975555,376493
22.07758,376494
21.955383,376495
21.744194,376496
21.934616,376497
21.992662,376498
21.909016,376499
21.9607,376500
22.052536,376501
21.80125,376502
21.769405,376503
21.77336,376504
21.91397,376505
21.95423,376506
21.944778,376507
21.871641,376508
21.794897,376509
21.760265,376510
21.800533,376511
21.914442,376512
21.81529,376513
21.784489,376514
21.774828,376515
21.497066,376516
21.13386,376517
20.767504,376518
19.871717,376519
19.594227,376520
18.960333,376521
18.007746,376522
17.493292,376523
16.472311,376524
16.05772,376525
14.876773,376526
27.889486,376527
27.949804,376528
28.001522,376529
28.063288,376530
27.869717,376531
27.40165,376532
27.55786,376533
27.532188,376534
27.436157,376535
27.429888,376536
27.502325,376537
27.75624,376538
27.600647,376539
26.851837,376540
26.855623,376541
26.50743,376542
26.075438,376543
25.811422,376544
25.606127,376545
24.617239,376546
23.939634,376547
23.90041,376548
24.109941,376549
23.600904,376550
23.04432,376551
22.7021,376552
22.639484,376553
22.125463,376554
22.230875,376555
22.21588,376556
22.302216,376557
22.380575,376558
22.479479,376559
22.65993,376560
22.73538,376561
22.726986,376562
22.146715,376563
22.067009,376564
22.081282,376565
22.274456,376566
22.304283,376567
22.283264,376568
22.200548,376569
22.097683,376570
22.036472,376571
22.11354,376572
22.15305,376573
22.065367,376574
22.139368,376575
21.732874,376576
21.591385,376577
21.224531,376578
20.981117,376579
20.452917,376580
20.095936,376581
19.322264,376582
18.722033,376583
17.274681,376584
16.895868,376585
15.795841,376586
14.865694,376587
27.323357,376588
27.381227,376589
27.41309,376590
27.479536,376591
27.386353,376592
27.113737,376593
27.32128,376594
27.260706,376595
27.220436,376596
27.197208,376597
27.278313,376598
27.392202,376599
27.144608,376600
26.71322,376601
26.521069,376602
26.099619,376603
25.495562,376604
25.164244,376605
24.746279,376606
23.768461,376607
23.580416,376608
23.517073,376609
23.780302,376610
23.435028,376611
22.920427,376612
22.636782,376613
22.423399,376614
21.854784,376615
22.02865,376616
22.015821,376617
21.940266,376618
22.021162,376619
22.185354,376620
22.161766,376621
22.231012,376622
22.316427,376623
22.041922,376624
21.732859,376625
21.694996,376626
21.91606,376627
21.95606,376628
21.951933,376629
21.877329,376630
21.788647,376631
21.60054,376632
21.688017,376633
21.827463,376634
21.829569,376635
21.374138,376636
21.224003,376637
20.582096,376638
20.756268,376639
19.970959,376640
19.625488,376641
19.560701,376642
18.47033,376643
17.607222,376644
17.139488,376645
16.093977,376646
15.316362,376647
14.481373,376648
27.515535,376649
27.489885,376650
27.518906,376651
27.483232,376652
27.455742,376653
27.32055,376654
27.31781,376655
27.24724,376656
27.131983,376657
27.173605,376658
27.248034,376659
27.546349,376660
27.233093,376661
26.854284,376662
26.830765,376663
26.028175,376664
25.641098,376665
25.348877,376666
24.965248,376667
23.95027,376668
23.446909,376669
23.646105,376670
24.150278,376671
23.651213,376672
23.029125,376673
22.624737,376674
22.588032,376675
22.047937,376676
21.888294,376677
21.834644,376678
22.036049,376679
22.05931,376680
22.157494,376681
22.218521,376682
22.173403,376683
22.346058,376684
22.202919,376685
21.989382,376686
22.026157,376687
22.204067,376688
22.26298,376689
22.242746,376690
22.217094,376691
22.056217,376692
21.808489,376693
21.884928,376694
21.960457,376695
21.907234,376696
21.652279,376697
21.434647,376698
20.570969,376699
20.316236,376700
20.214779,376701
19.839815,376702
19.287424,376703
18.772766,376704
18.111746,376705
17.127016,376706
16.594387,376707
15.27315,376708
14.400334,376709
28.105719,376710
28.080324,376711
28.12587,376712
28.13417,376713
27.979172,376714
27.52752,376715
27.63486,376716
27.61385,376717
27.500576,376718
27.476725,376719
27.564201,376720
27.868572,376721
27.503477,376722
27.087889,376723
26.981976,376724
26.594627,376725
26.232412,376726
25.737066,376727
25.597427,376728
25.186764,376729
24.424381,376730
24.173794,376731
24.59398,376732
24.09486,376733
23.65067,376734
22.927559,376735
22.856531,376736
22.671986,376737
22.782204,376738
22.687405,376739
22.310972,376740
22.360174,376741
22.336214,376742
22.466976,376743
22.35842,376744
22.530273,376745
22.570974,376746
22.277008,376747
22.254509,376748
22.347544,376749
22.466429,376750
22.367783,376751
22.245302,376752
22.03846,376753
21.906982,376754
21.86948,376755
21.92739,376756
21.837875,376757
21.796915,376758
21.540045,376759
21.313139,376760
20.588041,376761
20.342428,376762
19.851395,376763
19.63372,376764
19.005898,376765
18.558298,376766
17.906006,376767
16.92959,376768
15.875281,376769
15.048601,376770
28.0889,376771
28.175886,376772
28.19747,376773
28.230078,376774
28.137165,376775
27.822102,376776
27.887018,376777
27.749247,376778
27.68366,376779
27.627485,376780
27.86925,376781
28.123478,376782
27.946629,376783
27.316122,376784
27.446993,376785
26.971828,376786
26.717419,376787
26.415766,376788
26.22502,376789
25.982363,376790
25.351698,376791
25.045362,376792
24.678642,376793
24.600239,376794
24.030863,376795
23.615828,376796
23.475529,376797
23.3896,376798
23.223675,376799
23.165531,376800
23.131115,376801
23.425116,376802
23.557152,376803
23.5927,376804
23.531206,376805
23.564117,376806
23.458664,376807
23.440826,376808
23.450006,376809
23.604342,376810
23.642124,376811
23.554504,376812
23.40798,376813
23.357023,376814
23.210382,376815
23.074879,376816
22.920984,376817
22.876442,376818
22.291046,376819
22.111338,376820
21.851475,376821
22.050238,376822
21.399603,376823
20.178968,376824
19.823034,376825
19.06388,376826
19.118547,376827
18.092287,376828
17.581442,376829
16.587181,376830
16.065502,376831
27.501993,376832
27.416098,376833
27.4496,376834
27.577663,376835
27.512562,376836
27.289724,376837
27.147665,376838
27.08329,376839
26.987373,376840
26.988415,376841
26.982428,376842
27.475,376843
27.151564,376844
26.75226,376845
27.137373,376846
26.774841,376847
26.563852,376848
26.390692,376849
26.074535,376850
25.687218,376851
25.360418,376852
25.114279,376853
24.77001,376854
24.461077,376855
24.231277,376856
23.619612,376857
23.319187,376858
23.21538,376859
23.19392,376860
23.160135,376861
23.019806,376862
23.254313,376863
23.672852,376864
23.628357,376865
23.496113,376866
23.510437,376867
23.546368,376868
23.301182,376869
23.47455,376870
23.598032,376871
23.610054,376872
23.587708,376873
23.47423,376874
23.420013,376875
23.275839,376876
23.191011,376877
23.074928,376878
22.865791,376879
22.620255,376880
21.843716,376881
21.776196,376882
21.85163,376883
21.558521,376884
20.58714,376885
19.92237,376886
19.276794,376887
18.834957,376888
18.433197,376889
18.239014,376890
16.965412,376891
16.062983,376892
26.975834,376893
27.209589,376894
27.302288,376895
27.44121,376896
27.441225,376897
26.839443,376898
26.807667,376899
26.820986,376900
26.842548,376901
26.9319,376902
26.971523,376903
27.09829,376904
26.93835,376905
26.572294,376906
26.971516,376907
26.731075,376908
26.430677,376909
26.392515,376910
25.942453,376911
25.52743,376912
25.065428,376913
24.825094,376914
24.702618,376915
24.39087,376916
24.173742,376917
23.458475,376918
23.083838,376919
23.180433,376920
22.946156,376921
23.002401,376922
22.888391,376923
22.984638,376924
23.229502,376925
23.345865,376926
23.3477,376927
23.368174,376928
23.472029,376929
23.14927,376930
23.260107,376931
23.445633,376932
23.594803,376933
23.539425,376934
23.312494,376935
23.209486,376936
23.041862,376937
22.808504,376938
22.419283,376939
22.233593,376940
22.21538,376941
21.586308,376942
21.290403,376943
21.583937,376944
21.372118,376945
20.348808,376946
20.19637,376947
19.0732,376948
18.971687,376949
18.3132,376950
18.051989,376951
17.334064,376952
16.239725,376953
26.885204,376954
26.853565,376955
26.972206,376956
27.187916,376957
27.06532,376958
26.570953,376959
26.650745,376960
26.682241,376961
26.604752,376962
26.678036,376963
26.67803,376964
26.763529,376965
26.688183,376966
26.38218,376967
26.617336,376968
26.382519,376969
26.148708,376970
26.08528,376971
25.712048,376972
25.327686,376973
24.958422,376974
24.606956,376975
24.65512,376976
24.19375,376977
23.609219,376978
23.06571,376979
22.973001,376980
22.854065,376981
22.794178,376982
22.76439,376983
22.679174,376984
22.739244,376985
22.863333,376986
22.767738,376987
22.653307,376988
22.63818,376989
22.806208,376990
22.60919,376991
22.63831,376992
22.745071,376993
23.109396,376994
22.788652,376995
22.519524,376996
22.45223,376997
22.352394,376998
22.08932,376999
21.952152,377000
21.924202,377001
21.342482,377002
21.196789,377003
20.977654,377004
21.005772,377005
20.705442,377006
20.228704,377007
19.599096,377008
18.626705,377009
18.660395,377010
18.218891,377011
17.87412,377012
17.179813,377013
15.963297,377014
22.989504,377015
23.311884,377016
23.358412,377017
23.352764,377018
23.285648,377019
23.121363,377020
22.893198,377021
23.11927,377022
23.189991,377023
23.571823,377024
23.60249,377025
23.752916,377026
23.40067,377027
22.876787,377028
22.99928,377029
22.801456,377030
22.670895,377031
22.413647,377032
21.55306,377033
21.0574,377034
20.839527,377035
20.695723,377036
20.59773,377037
20.21201,377038
19.901373,377039
19.442797,377040
19.410479,377041
19.506079,377042
19.465296,377043
19.051296,377044
18.525335,377045
18.394253,377046
18.404863,377047
18.364017,377048
18.4818,377049
18.543747,377050
18.61582,377051
18.62659,377052
18.128506,377053
19.072292,377054
19.12054,377055
19.215239,377056
19.56214,377057
19.29266,377058
19.262297,377059
19.161951,377060
19.542633,377061
19.65728,377062
19.495949,377063
18.871294,377064
18.215784,377065
17.91313,377066
17.796124,377067
16.795149,377068
15.837947,377069
15.674846,377070
15.321042,377071
14.783196,377072
14.461042,377073
13.451659,377074
13.124009,377075
23.754114,377076
23.844517,377077
23.975142,377078
23.897493,377079
23.79594,377080
23.458319,377081
23.322784,377082
23.211771,377083
23.280308,377084
23.444468,377085
23.654072,377086
23.895805,377087
23.33698,377088
22.791948,377089
22.815142,377090
22.70556,377091
22.548021,377092
21.993315,377093
21.422956,377094
20.812271,377095
20.634785,377096
20.346308,377097
20.286226,377098
19.947348,377099
19.510254,377100
19.230844,377101
19.333874,377102
19.269571,377103
18.940214,377104
18.554607,377105
18.782112,377106
18.583746,377107
18.617512,377108
18.60686,377109
19.0508,377110
19.134901,377111
19.332304,377112
19.343803,377113
18.678091,377114
19.498562,377115
19.465572,377116
19.564829,377117
19.831314,377118
19.608147,377119
19.541191,377120
19.540182,377121
19.883068,377122
19.984938,377123
19.279892,377124
18.662825,377125
18.436357,377126
17.87321,377127
17.821503,377128
16.526981,377129
16.18703,377130
15.164805,377131
15.158499,377132
14.825983,377133
13.7943325,377134
13.117509,377135
13.049584,377136
25.4702,377137
25.530283,377138
25.642683,377139
25.627487,377140
25.369156,377141
24.776884,377142
24.680408,377143
24.589151,377144
24.645294,377145
24.76225,377146
25.06451,377147
25.158716,377148
24.77452,377149
23.911173,377150
23.886189,377151
23.848333,377152
23.71674,377153
23.419956,377154
23.414991,377155
22.984571,377156
22.645025,377157
21.854134,377158
22.180208,377159
21.08478,377160
20.751852,377161
20.399797,377162
20.422218,377163
20.294453,377164
20.379787,377165
20.485313,377166
20.621382,377167
20.4533,377168
20.61589,377169
20.507717,377170
20.877522,377171
21.040907,377172
20.689102,377173
20.713118,377174
20.302164,377175
20.834858,377176
20.835598,377177
20.898863,377178
20.835619,377179
20.64825,377180
20.579615,377181
20.643772,377182
21.04708,377183
21.110952,377184
20.707584,377185
20.114008,377186
19.818949,377187
19.256233,377188
19.408886,377189
18.17715,377190
17.582767,377191
16.672495,377192
16.425491,377193
15.660678,377194
14.696893,377195
14.37761,377196
13.757252,377197
25.71155,377198
25.791847,377199
25.93123,377200
25.788635,377201
25.488375,377202
24.989925,377203
25.03335,377204
25.010284,377205
24.988073,377206
25.081125,377207
25.214687,377208
25.635586,377209
25.063658,377210
24.409353,377211
24.459238,377212
24.201284,377213
23.863928,377214
23.731773,377215
23.52078,377216
23.27723,377217
22.815838,377218
22.654058,377219
22.580542,377220
21.963835,377221
21.268494,377222
20.623142,377223
20.60727,377224
20.888132,377225
20.745422,377226
20.685062,377227
20.612423,377228
20.628181,377229
20.674725,377230
20.581339,377231
20.957525,377232
21.140635,377233
20.801111,377234
20.790068,377235
20.467823,377236
20.834341,377237
20.871086,377238
20.925041,377239
20.846626,377240
20.84326,377241
20.843102,377242
20.827713,377243
21.22598,377244
21.13741,377245
20.695993,377246
20.475584,377247
19.874369,377248
19.608927,377249
19.336075,377250
18.212814,377251
17.89832,377252
17.102036,377253
16.333605,377254
15.904653,377255
14.821116,377256
14.393443,377257
13.680839,377258
26.599022,377259
26.616621,377260
26.594965,377261
26.538553,377262
26.249765,377263
25.946444,377264
25.957054,377265
25.908653,377266
25.877407,377267
25.997091,377268
25.940977,377269
26.14435,377270
25.85433,377271
25.291485,377272
25.445826,377273
24.988077,377274
24.664524,377275
24.176641,377276
24.22852,377277
23.71146,377278
23.37921,377279
23.546225,377280
23.285765,377281
23.073898,377282
22.394276,377283
21.44343,377284
21.511484,377285
21.427284,377286
21.347548,377287
21.261728,377288
21.109272,377289
21.145008,377290
21.33797,377291
21.289125,377292
21.556747,377293
21.735424,377294
21.123371,377295
21.190844,377296
21.092394,377297
21.288416,377298
21.271461,377299
21.241539,377300
21.222923,377301
21.218662,377302
21.163727,377303
21.23967,377304
21.539383,377305
21.508522,377306
21.208187,377307
20.962673,377308
19.909626,377309
19.911278,377310
19.690392,377311
19.187847,377312
18.314892,377313
17.51488,377314
16.7181,377315
15.941898,377316
15.246534,377317
14.741466,377318
13.982157,377319
26.401659,377320
26.422256,377321
26.474318,377322
26.494793,377323
26.131435,377324
25.717117,377325
25.674547,377326
25.62407,377327
25.539526,377328
25.594984,377329
25.690292,377330
25.735647,377331
25.42081,377332
24.985876,377333
25.084642,377334
24.554174,377335
24.270212,377336
23.837168,377337
23.773462,377338
23.36894,377339
23.136711,377340
23.164331,377341
23.350964,377342
23.082539,377343
22.585125,377344
21.707024,377345
21.333593,377346
21.4384,377347
21.502888,377348
21.334248,377349
21.300417,377350
21.347193,377351
21.43964,377352
21.487574,377353
21.563284,377354
21.61865,377355
21.359264,377356
21.239878,377357
21.29432,377358
21.42497,377359
21.417517,377360
21.392937,377361
21.361135,377362
21.293638,377363
21.26085,377364
21.288424,377365
21.535812,377366
21.484697,377367
21.20755,377368
20.999268,377369
20.29492,377370
19.754042,377371
19.60653,377372
19.000591,377373
18.08142,377374
17.297125,377375
16.429192,377376
15.606663,377377
15.1672325,377378
14.306199,377379
13.797467,377380
27.328953,377381
27.191338,377382
27.30858,377383
27.373915,377384
26.888363,377385
26.505835,377386
26.58461,377387
26.641602,377388
26.53079,377389
26.446774,377390
26.631865,377391
26.76415,377392
26.487185,377393
25.811365,377394
25.889973,377395
25.290373,377396
24.964361,377397
24.668331,377398
24.42272,377399
23.641216,377400
23.259695,377401
23.133665,377402
23.250874,377403
22.90206,377404
22.546598,377405
22.323874,377406
22.06795,377407
21.390665,377408
21.452278,377409
21.59336,377410
21.240753,377411
21.36709,377412
21.448511,377413
21.306982,377414
21.52235,377415
21.648344,377416
21.4717,377417
21.370594,377418
21.353067,377419
21.464901,377420
21.466055,377421
21.408754,377422
21.425505,377423
21.28399,377424
21.268185,377425
21.378288,377426
21.553322,377427
21.454546,377428
21.277905,377429
21.114824,377430
20.195911,377431
19.750889,377432
18.94926,377433
18.764795,377434
18.544214,377435
17.275738,377436
17.07735,377437
16.302414,377438
15.243772,377439
14.648989,377440
13.973167,377441
27.911818,377442
27.828526,377443
27.729567,377444
27.806433,377445
27.56106,377446
27.208923,377447
27.203054,377448
27.159313,377449
27.109379,377450
26.957981,377451
27.220762,377452
27.456419,377453
26.915865,377454
26.492508,377455
26.48884,377456
25.948547,377457
25.668756,377458
25.422478,377459
25.298384,377460
24.781452,377461
24.34324,377462
23.5709,377463
23.788666,377464
23.037981,377465
22.912588,377466
22.436947,377467
22.405037,377468
21.857168,377469
21.722858,377470
21.79158,377471
21.896696,377472
21.831095,377473
21.998478,377474
21.9428,377475
22.130772,377476
22.241812,377477
22.065388,377478
