contest-tmp2m-14d__tmp2m,index
26.53524119942122,375942
25.60703556201864,375943
24.05526027425908,375944
23.870245200303682,375945
22.927180828113183,375946
22.27621924467638,375947
22.088384294307215,375948
22.088384294307215,375949
22.088384294307215,375950
22.088384294307215,375951
22.088384294307215,375952
22.088384294307215,375953
22.19374600732859,375954
22.19374600732859,375955
22.19374600732859,375956
22.19374600732859,375957
22.19374600732859,375958
22.19374600732859,375959
22.19374600732859,375960
22.19374600732859,375961
22.19374600732859,375962
22.19374600732859,375963
22.19374600732859,375964
21.899307727090108,375965
21.24616390956341,375966
21.096271945299097,375967
20.93728265118472,375968
20.809831069622117,375969
20.717517505853895,375970
20.635586421509583,375971
20.38963240977824,375972
20.359966693217697,375973
20.17117988107916,375974
19.989723411259366,375975
19.870988290440696,375976
19.270308329204997,375977
27.245058637348297,375978
28.175357205126996,375979
28.175357205126996,375980
28.175357205126996,375981
28.175357205126996,375982
28.175357205126996,375983
28.175357205126996,375984
28.175357205126996,375985
28.175357205126996,375986
28.175357205126996,375987
28.175357205126996,375988
28.175357205126996,375989
28.175357205126996,375990
28.175357205126996,375991
28.175357205126996,375992
28.175357205126996,375993
28.175357205126996,375994
28.175357205126996,375995
28.175357205126996,375996
28.175357205126996,375997
27.75406331670018,375998
27.56675739174391,375999
27.38580632741436,376000
27.245058637348297,376001
27.152574862874086,376002
26.958649945412144,376003
26.790161350995465,376004
26.050759527822077,376005
24.465992137609636,376006
24.075592898306628,376007
23.305467356421186,376008
23.305467356421186,376009
23.305467356421186,376010
23.305467356421186,376011
23.305467356421186,376012
23.305467356421186,376013
23.305467356421186,376014
23.305467356421186,376015
23.305467356421186,376016
23.305467356421186,376017
23.305467356421186,376018
23.305467356421186,376019
23.305467356421186,376020
23.305467356421186,376021
23.305467356421186,376022
23.305467356421186,376023
23.305467356421186,376024
23.305467356421186,376025
23.062805844708105,376026
22.388464294488333,376027
21.899307727090108,376028
21.675923146281878,376029
21.35142669696879,376030
20.988974883513396,376031
20.939690615777632,376032
20.939690615777632,376033
20.796828131143993,376034
20.581161566446962,376035
20.38963240977824,376036
20.359966693217697,376037
20.2623605851872,376038
27.085711227750853,376039
27.75406331670018,376040
27.75406331670018,376041
27.75406331670018,376042
27.75406331670018,376043
27.621991290061903,376044
27.621991290061903,376045
27.621991290061903,376046
27.621991290061903,376047
27.621991290061903,376048
27.621991290061903,376049
27.621991290061903,376050
27.621991290061903,376051
27.621991290061903,376052
27.621991290061903,376053
27.621991290061903,376054
27.621991290061903,376055
27.613450976315374,376056
27.38580632741436,376057
27.29366443218702,376058
27.051107648850266,376059
26.81572393685889,376060
26.741726380474486,376061
25.60703556201864,376062
24.16875335228544,376063
23.782997887339203,376064
23.737026870498877,376065
22.927180828113183,376066
21.85089715142316,376067
21.374782011815928,376068
21.096271945299097,376069
21.096271945299097,376070
21.096271945299097,376071
21.096271945299097,376072
21.096271945299097,376073
21.096271945299097,376074
21.096271945299097,376075
21.096271945299097,376076
21.096271945299097,376077
21.096271945299097,376078
21.096271945299097,376079
21.096271945299097,376080
21.096271945299097,376081
21.096271945299097,376082
21.096271945299097,376083
21.096271945299097,376084
21.096271945299097,376085
21.096271945299097,376086
20.913649495846624,376087
20.796828131143993,376088
20.717517505853895,376089
20.50868463000531,376090
20.494278987237063,376091
20.2623605851872,376092
19.88154081558825,376093
19.69196716378875,376094
18.535408632831686,376095
18.04316369008389,376096
17.45878956212741,376097
16.505383192269054,376098
16.16316542663473,376099
26.81572393685889,376100
27.4775925531419,376101
27.4775925531419,376102
27.4775925531419,376103
27.4775925531419,376104
27.445639901696342,376105
27.445639901696342,376106
27.445639901696342,376107
27.445639901696342,376108
27.445639901696342,376109
27.445639901696342,376110
27.445639901696342,376111
27.445639901696342,376112
27.445639901696342,376113
27.445639901696342,376114
27.445639901696342,376115
27.445639901696342,376116
27.286707788738948,376117
27.245058637348297,376118
26.86351484587095,376119
26.86351484587095,376120
26.614687978078617,376121
24.465992137609636,376122
24.204522594156497,376123
24.16875335228544,376124
24.01561638076276,376125
23.062805844708105,376126
22.27621924467638,376127
21.798510628381525,376128
21.35142669696879,376129
21.055313077698994,376130
21.055313077698994,376131
21.055313077698994,376132
21.055313077698994,376133
21.055313077698994,376134
21.055313077698994,376135
21.055313077698994,376136
21.055313077698994,376137
21.055313077698994,376138
21.055313077698994,376139
21.055313077698994,376140
21.055313077698994,376141
21.055313077698994,376142
21.055313077698994,376143
21.055313077698994,376144
21.055313077698994,376145
21.055313077698994,376146
21.055313077698994,376147
20.939690615777632,376148
20.796828131143993,376149
20.796828131143993,376150
20.583045756638658,376151
20.618347984575617,376152
20.359966693217697,376153
20.17030423709183,376154
19.989723411259366,376155
19.018330730122234,376156
18.288514464516478,376157
17.52324137630509,376158
16.982721911720443,376159
16.407917090218955,376160
26.86351484587095,376161
27.613450976315374,376162
27.613450976315374,376163
27.613450976315374,376164
27.613450976315374,376165
27.514373662040644,376166
27.514373662040644,376167
27.514373662040644,376168
27.514373662040644,376169
27.514373662040644,376170
27.514373662040644,376171
27.514373662040644,376172
27.514373662040644,376173
27.514373662040644,376174
27.514373662040644,376175
27.514373662040644,376176
27.514373662040644,376177
27.38580632741436,376178
27.29366443218702,376179
27.164510639007727,376180
26.86351484587095,376181
26.8020913211617,376182
26.047926366695794,376183
24.204522594156497,376184
24.16875335228544,376185
24.01561638076276,376186
23.6179461298946,376187
22.19374600732859,376188
21.85089715142316,376189
21.289511712357108,376190
20.995386244934192,376191
20.995386244934192,376192
20.995386244934192,376193
20.995386244934192,376194
20.995386244934192,376195
20.995386244934192,376196
20.995386244934192,376197
20.995386244934192,376198
20.995386244934192,376199
20.995386244934192,376200
20.995386244934192,376201
20.995386244934192,376202
20.995386244934192,376203
20.995386244934192,376204
20.995386244934192,376205
20.995386244934192,376206
20.995386244934192,376207
20.995386244934192,376208
20.939690615777632,376209
20.796828131143993,376210
20.796828131143993,376211
20.635586421509583,376212
20.635586421509583,376213
20.453155526085016,376214
20.17030423709183,376215
20.101625444844867,376216
19.59009064787183,376217
19.018330730122234,376218
18.562761620124608,376219
17.633333033233324,376220
16.750784788430483,376221
27.245058637348297,376222
28.175357205126996,376223
28.175357205126996,376224
28.175357205126996,376225
28.175357205126996,376226
28.175357205126996,376227
28.175357205126996,376228
28.175357205126996,376229
28.175357205126996,376230
28.175357205126996,376231
28.175357205126996,376232
28.175357205126996,376233
28.175357205126996,376234
28.175357205126996,376235
28.175357205126996,376236
28.175357205126996,376237
28.175357205126996,376238
27.75406331670018,376239
27.613450976315374,376240
27.303122436524685,376241
27.164510639007727,376242
27.040962788751717,376243
26.53524119942122,376244
26.255696495376814,376245
24.367221828433433,376246
23.952364627144906,376247
23.782997887339203,376248
22.594318144250597,376249
22.19374600732859,376250
21.374782011815928,376251
21.24616390956341,376252
21.24616390956341,376253
21.24616390956341,376254
21.24616390956341,376255
21.24616390956341,376256
21.24616390956341,376257
21.24616390956341,376258
21.24616390956341,376259
21.24616390956341,376260
21.24616390956341,376261
21.24616390956341,376262
21.24616390956341,376263
21.24616390956341,376264
21.24616390956341,376265
21.24616390956341,376266
21.24616390956341,376267
21.24616390956341,376268
21.24616390956341,376269
21.055313077698994,376270
20.809831069622117,376271
20.796828131143993,376272
20.717517505853895,376273
20.717517505853895,376274
20.635586421509583,376275
20.473304902019695,376276
20.171749691739134,376277
20.101625444844867,376278
19.80709715981659,376279
19.54437553244225,376280
18.730328607958743,376281
18.54036677060728,376282
27.152574862874086,376283
28.175357205126996,376284
28.175357205126996,376285
28.175357205126996,376286
28.175357205126996,376287
28.175357205126996,376288
28.175357205126996,376289
28.175357205126996,376290
28.175357205126996,376291
28.175357205126996,376292
28.175357205126996,376293
28.175357205126996,376294
28.175357205126996,376295
28.175357205126996,376296
28.175357205126996,376297
28.175357205126996,376298
28.175357205126996,376299
28.175357205126996,376300
27.621991290061903,376301
27.613450976315374,376302
27.29366443218702,376303
27.245058637348297,376304
26.81572393685889,376305
26.53524119942122,376306
26.425519392586235,376307
25.100973587863063,376308
23.870245200303682,376309
23.782997887339203,376310
22.927180828113183,376311
22.19374600732859,376312
21.457892768987772,376313
21.35142669696879,376314
21.35142669696879,376315
21.35142669696879,376316
21.35142669696879,376317
21.35142669696879,376318
21.35142669696879,376319
21.457892768987772,376320
21.457892768987772,376321
21.457892768987772,376322
21.457892768987772,376323
21.457892768987772,376324
21.457892768987772,376325
21.457892768987772,376326
21.457892768987772,376327
21.457892768987772,376328
21.457892768987772,376329
21.457892768987772,376330
21.317778590515683,376331
21.182196566770504,376332
20.964536761552754,376333
20.79305959420726,376334
20.717517505853895,376335
20.717517505853895,376336
20.635586421509583,376337
20.494278987237063,376338
20.348939757897934,376339
20.17117988107916,376340
19.88154081558825,376341
19.54437553244225,376342
19.270308329204997,376343
21.796212805568334,376344
23.701615565186476,376345
23.701615565186476,376346
23.701615565186476,376347
23.701615565186476,376348
23.725568782061774,376349
23.725568782061774,376350
23.725568782061774,376351
23.725568782061774,376352
23.725568782061774,376353
23.725568782061774,376354
23.725568782061774,376355
23.725568782061774,376356
23.725568782061774,376357
23.725568782061774,376358
23.725568782061774,376359
23.725568782061774,376360
22.927180828113183,376361
21.798510628381525,376362
21.289511712357108,376363
20.635586421509583,376364
20.635586421509583,376365
20.603438670792155,376366
20.494278987237063,376367
20.453155526085016,376368
20.17117988107916,376369
20.06696145380369,376370
19.987332980935083,376371
19.870988290440696,376372
19.193393555132143,376373
18.741167762645684,376374
18.741167762645684,376375
18.741167762645684,376376
18.741167762645684,376377
18.741167762645684,376378
18.741167762645684,376379
18.741167762645684,376380
18.741167762645684,376381
18.741167762645684,376382
18.741167762645684,376383
18.741167762645684,376384
18.741167762645684,376385
18.741167762645684,376386
18.741167762645684,376387
18.741167762645684,376388
18.741167762645684,376389
18.741167762645684,376390
18.741167762645684,376391
18.276763698416527,376392
17.633333033233324,376393
17.039563144663237,376394
16.750784788430483,376395
16.121840884943087,376396
15.336338040385616,376397
14.424920240259322,376398
13.691390653820118,376399
13.019260102007099,376400
12.103332156985442,376401
12.034744953464173,376402
10.378700348782708,376403
8.104260286777365,376404
24.05526027425908,376405
26.23691593632093,376406
26.23691593632093,376407
26.23691593632093,376408
26.23691593632093,376409
26.050759527822077,376410
26.050759527822077,376411
26.050759527822077,376412
26.050759527822077,376413
26.050759527822077,376414
26.050759527822077,376415
26.050759527822077,376416
26.050759527822077,376417
26.050759527822077,376418
26.050759527822077,376419
26.050759527822077,376420
26.050759527822077,376421
24.43005110988705,376422
24.26295928133013,376423
23.942033637287178,376424
22.27621924467638,376425
21.796212805568334,376426
21.289511712357108,376427
20.995386244934192,376428
20.796828131143993,376429
20.627077259503128,376430
20.494278987237063,376431
20.359966693217697,376432
20.17030423709183,376433
19.987332980935083,376434
19.88154081558825,376435
19.88154081558825,376436
19.88154081558825,376437
19.88154081558825,376438
19.88154081558825,376439
19.88154081558825,376440
19.88154081558825,376441
19.88154081558825,376442
19.88154081558825,376443
19.88154081558825,376444
19.88154081558825,376445
19.88154081558825,376446
19.88154081558825,376447
19.88154081558825,376448
19.88154081558825,376449
19.88154081558825,376450
19.88154081558825,376451
19.88154081558825,376452
19.68781177489087,376453
19.23773890974198,376454
18.419313938170074,376455
17.567600142412626,376456
17.56425870820293,376457
16.65736878054378,376458
16.287806862911577,376459
15.621058203974538,376460
15.160990435256824,376461
14.223190528521986,376462
12.82978624166859,376463
12.112143444748899,376464
11.696381942967687,376465
26.930741240893777,376466
27.514373662040644,376467
27.514373662040644,376468
27.514373662040644,376469
27.514373662040644,376470
27.445639901696342,376471
27.445639901696342,376472
27.445639901696342,376473
27.445639901696342,376474
27.445639901696342,376475
27.445639901696342,376476
27.445639901696342,376477
27.445639901696342,376478
27.445639901696342,376479
27.445639901696342,376480
27.445639901696342,376481
27.445639901696342,376482
27.152574862874086,376483
27.085711227750853,376484
26.425519392586235,376485
26.050759527822077,376486
24.075592898306628,376487
23.737026870498877,376488
21.85089715142316,376489
21.182196566770504,376490
21.182196566770504,376491
21.120021003942664,376492
20.913649495846624,376493
20.583045756638658,376494
20.50868463000531,376495
20.393419061068183,376496
20.393419061068183,376497
20.393419061068183,376498
20.393419061068183,376499
20.393419061068183,376500
20.393419061068183,376501
20.393419061068183,376502
20.393419061068183,376503
20.393419061068183,376504
20.393419061068183,376505
20.393419061068183,376506
20.393419061068183,376507
20.393419061068183,376508
20.393419061068183,376509
20.393419061068183,376510
20.393419061068183,376511
20.393419061068183,376512
20.393419061068183,376513
20.144157085564263,376514
20.101625444844867,376515
19.846770398734062,376516
19.270308329204997,376517
18.854609873636765,376518
18.298837084496608,376519
17.814441489462478,376520
17.04087162714656,376521
16.479608743944606,376522
15.558502772867232,376523
15.369006115727895,376524
13.438290622503292,376525
12.510887557047052,376526
26.86351484587095,376527
27.613450976315374,376528
27.613450976315374,376529
27.613450976315374,376530
27.613450976315374,376531
27.56675739174391,376532
27.56675739174391,376533
27.56675739174391,376534
27.56675739174391,376535
27.56675739174391,376536
27.56675739174391,376537
27.56675739174391,376538
27.56675739174391,376539
27.56675739174391,376540
27.56675739174391,376541
27.56675739174391,376542
27.56675739174391,376543
27.459640224181957,376544
27.164510639007727,376545
27.051107648850266,376546
26.425519392586235,376547
24.494677738598885,376548
23.952364627144906,376549
21.779972107009993,376550
21.70409849212616,376551
21.263007678723252,376552
20.995386244934192,376553
20.939690615777632,376554
20.93728265118472,376555
20.674604148809042,376556
20.453155526085016,376557
20.453155526085016,376558
20.453155526085016,376559
20.453155526085016,376560
20.453155526085016,376561
20.453155526085016,376562
20.453155526085016,376563
20.453155526085016,376564
20.453155526085016,376565
20.453155526085016,376566
20.453155526085016,376567
20.453155526085016,376568
20.453155526085016,376569
20.453155526085016,376570
20.453155526085016,376571
20.453155526085016,376572
20.453155526085016,376573
20.453155526085016,376574
20.38963240977824,376575
20.359966693217697,376576
20.101625444844867,376577
19.870988290440696,376578
18.741167762645684,376579
18.730328607958743,376580
18.562761620124608,376581
17.69691143080561,376582
16.408798731580436,376583
15.906636085219798,376584
14.944202441102522,376585
13.669357065616634,376586
13.319300224780331,376587
26.050759527822077,376588
26.958649945412144,376589
26.958649945412144,376590
26.958649945412144,376591
26.958649945412144,376592
26.8020913211617,376593
26.8020913211617,376594
26.8020913211617,376595
26.8020913211617,376596
26.8020913211617,376597
26.8020913211617,376598
26.8020913211617,376599
26.8020913211617,376600
26.8020913211617,376601
26.8020913211617,376602
26.8020913211617,376603
26.8020913211617,376604
26.5676785746649,376605
26.425519392586235,376606
24.43005110988705,376607
24.107609700771004,376608
22.27621924467638,376609
21.64937854797604,376610
21.595206027600273,376611
21.23819670188534,376612
20.939690615777632,376613
20.93728265118472,376614
20.882673145205697,376615
20.627077259503128,376616
20.453155526085016,376617
20.38963240977824,376618
20.38963240977824,376619
20.38963240977824,376620
20.38963240977824,376621
20.38963240977824,376622
20.38963240977824,376623
20.38963240977824,376624
20.38963240977824,376625
20.38963240977824,376626
20.38963240977824,376627
20.38963240977824,376628
20.38963240977824,376629
20.38963240977824,376630
20.38963240977824,376631
20.38963240977824,376632
20.38963240977824,376633
20.38963240977824,376634
20.38963240977824,376635
20.2623605851872,376636
20.048260223538033,376637
19.870988290440696,376638
19.270308329204997,376639
19.270308329204997,376640
18.72769700283615,376641
18.298837084496608,376642
16.581432971881885,376643
16.243915233268506,376644
14.944202441102522,376645
13.691390653820118,376646
13.027108986912648,376647
12.163358103213067,376648
26.050759527822077,376649
26.958649945412144,376650
26.958649945412144,376651
26.958649945412144,376652
26.958649945412144,376653
26.8020913211617,376654
26.790161350995465,376655
26.790161350995465,376656
26.790161350995465,376657
26.790161350995465,376658
26.790161350995465,376659
26.790161350995465,376660
26.790161350995465,376661
26.790161350995465,376662
26.790161350995465,376663
26.790161350995465,376664
26.790161350995465,376665
26.739574656229973,376666
26.425519392586235,376667
24.516968179480923,376668
24.29442327184609,376669
22.952785157852045,376670
21.779972107009993,376671
21.35142669696879,376672
21.289511712357108,376673
21.120021003942664,376674
20.93728265118472,376675
20.913649495846624,376676
20.79305959420726,376677
20.627077259503128,376678
20.453155526085016,376679
20.453155526085016,376680
20.453155526085016,376681
20.453155526085016,376682
20.453155526085016,376683
20.453155526085016,376684
20.453155526085016,376685
20.453155526085016,376686
20.453155526085016,376687
20.453155526085016,376688
20.453155526085016,376689
20.453155526085016,376690
20.453155526085016,376691
20.453155526085016,376692
20.453155526085016,376693
20.453155526085016,376694
20.453155526085016,376695
20.453155526085016,376696
20.37230425550779,376697
20.17117988107916,376698
19.870988290440696,376699
19.54437553244225,376700
19.54437553244225,376701
18.993202747014738,376702
18.854609873636765,376703
17.633333033233324,376704
16.747583105224674,376705
15.598049048200384,376706
14.655857076184883,376707
13.36958364711192,376708
12.378819540457652,376709
26.86351484587095,376710
27.514373662040644,376711
27.514373662040644,376712
27.514373662040644,376713
27.514373662040644,376714
27.4775925531419,376715
27.4775925531419,376716
27.4775925531419,376717
27.4775925531419,376718
27.4775925531419,376719
27.4775925531419,376720
27.4775925531419,376721
27.4775925531419,376722
27.4775925531419,376723
27.4775925531419,376724
27.4775925531419,376725
27.4775925531419,376726
27.29366443218702,376727
27.245058637348297,376728
27.124860904712495,376729
26.552191962496263,376730
26.050759527822077,376731
24.075592898306628,376732
22.19374600732859,376733
22.19374600732859,376734
21.675923146281878,376735
21.263007678723252,376736
21.182196566770504,376737
20.913649495846624,376738
20.796828131143993,376739
20.79305959420726,376740
20.635586421509583,376741
20.635586421509583,376742
20.635586421509583,376743
20.635586421509583,376744
20.635586421509583,376745
20.635586421509583,376746
20.635586421509583,376747
20.635586421509583,376748
20.635586421509583,376749
20.635586421509583,376750
20.635586421509583,376751
20.635586421509583,376752
20.635586421509583,376753
20.635586421509583,376754
20.635586421509583,376755
20.635586421509583,376756
20.635586421509583,376757
20.583045756638658,376758
20.413476132503906,376759
20.2623605851872,376760
20.101625444844867,376761
20.101625444844867,376762
19.80709715981659,376763
19.193393555132143,376764
18.993202747014738,376765
18.102997931674782,376766
17.45878956212741,376767
16.170490668520973,376768
14.81510743828046,376769
13.937466929240916,376770
27.245058637348297,376771
28.175357205126996,376772
28.175357205126996,376773
28.175357205126996,376774
28.175357205126996,376775
28.175357205126996,376776
28.175357205126996,376777
28.175357205126996,376778
28.175357205126996,376779
28.175357205126996,376780
28.175357205126996,376781
28.175357205126996,376782
28.175357205126996,376783
28.175357205126996,376784
28.175357205126996,376785
28.175357205126996,376786
28.175357205126996,376787
27.75406331670018,376788
27.613450976315374,376789
27.29366443218702,376790
27.152574862874086,376791
26.81572393685889,376792
26.23691593632093,376793
24.312491287054367,376794
23.561418491957763,376795
22.27621924467638,376796
21.798510628381525,376797
21.35098618831253,376798
21.182196566770504,376799
20.913649495846624,376800
20.796828131143993,376801
20.796828131143993,376802
20.796828131143993,376803
20.796828131143993,376804
20.796828131143993,376805
20.796828131143993,376806
20.796828131143993,376807
20.796828131143993,376808
20.796828131143993,376809
20.796828131143993,376810
20.796828131143993,376811
20.796828131143993,376812
20.796828131143993,376813
20.796828131143993,376814
20.796828131143993,376815
20.796828131143993,376816
20.796828131143993,376817
20.796828131143993,376818
20.796828131143993,376819
20.717517505853895,376820
20.50868463000531,376821
20.2623605851872,376822
20.17117988107916,376823
19.987332980935083,376824
19.69196716378875,376825
19.23773890974198,376826
18.854609873636765,376827
18.28600838045767,376828
17.42037518638279,376829
16.170490668520973,376830
14.944202441102522,376831
27.152574862874086,376832
28.175357205126996,376833
28.175357205126996,376834
28.175357205126996,376835
28.175357205126996,376836
28.175357205126996,376837
28.175357205126996,376838
28.175357205126996,376839
28.175357205126996,376840
28.175357205126996,376841
28.175357205126996,376842
28.175357205126996,376843
28.175357205126996,376844
28.175357205126996,376845
28.175357205126996,376846
28.175357205126996,376847
28.175357205126996,376848
28.175357205126996,376849
27.621991290061903,376850
27.514373662040644,376851
27.245058637348297,376852
26.86351484587095,376853
26.255696495376814,376854
25.700357968023237,376855
23.870245200303682,376856
22.19374600732859,376857
22.08149199624501,376858
21.585597103180387,376859
21.263007678723252,376860
21.120021003942664,376861
20.939690615777632,376862
20.939690615777632,376863
20.939690615777632,376864
20.939690615777632,376865
20.939690615777632,376866
20.939690615777632,376867
20.939690615777632,376868
20.939690615777632,376869
20.939690615777632,376870
20.939690615777632,376871
20.939690615777632,376872
20.939690615777632,376873
20.939690615777632,376874
20.939690615777632,376875
20.939690615777632,376876
20.939690615777632,376877
20.939690615777632,376878
20.939690615777632,376879
20.796828131143993,376880
20.79305959420726,376881
20.627077259503128,376882
20.36905223025943,376883
20.36905223025943,376884
20.17117988107916,376885
19.870988290440696,376886
19.53238221494652,376887
19.270308329204997,376888
18.741167762645684,376889
18.276763698416527,376890
16.581432971881885,376891
15.906636085219798,376892
27.152574862874086,376893
28.175357205126996,376894
28.175357205126996,376895
28.175357205126996,376896
28.175357205126996,376897
28.175357205126996,376898
28.175357205126996,376899
28.175357205126996,376900
28.175357205126996,376901
28.175357205126996,376902
28.175357205126996,376903
28.175357205126996,376904
28.175357205126996,376905
28.175357205126996,376906
28.175357205126996,376907
28.175357205126996,376908
28.175357205126996,376909
28.175357205126996,376910
27.621991290061903,376911
27.164510639007727,376912
26.958649945412144,376913
26.81572393685889,376914
26.23691593632093,376915
24.465992137609636,376916
23.8342670455273,376917
22.19374600732859,376918
21.85089715142316,376919
21.64937854797604,376920
21.374782011815928,376921
21.13394327495261,376922
20.939690615777632,376923
20.939690615777632,376924
20.939690615777632,376925
20.939690615777632,376926
20.939690615777632,376927
20.939690615777632,376928
20.939690615777632,376929
20.939690615777632,376930
20.939690615777632,376931
20.939690615777632,376932
20.939690615777632,376933
20.939690615777632,376934
20.939690615777632,376935
20.939690615777632,376936
20.939690615777632,376937
20.939690615777632,376938
20.939690615777632,376939
20.939690615777632,376940
20.913649495846624,376941
20.79305959420726,376942
20.635586421509583,376943
20.494278987237063,376944
20.359966693217697,376945
20.171749691739134,376946
19.870988290440696,376947
19.54437553244225,376948
19.270308329204997,376949
19.018330730122234,376950
18.54036677060728,376951
17.27145065704948,376952
16.251363610277327,376953
27.152574862874086,376954
28.175357205126996,376955
28.175357205126996,376956
28.175357205126996,376957
28.175357205126996,376958
28.175357205126996,376959
28.175357205126996,376960
28.175357205126996,376961
28.175357205126996,376962
28.175357205126996,376963
28.175357205126996,376964
28.175357205126996,376965
28.175357205126996,376966
28.175357205126996,376967
28.175357205126996,376968
28.175357205126996,376969
28.175357205126996,376970
27.86969206420245,376971
27.4775925531419,376972
27.152574862874086,376973
26.958649945412144,376974
26.81572393685889,376975
25.60703556201864,376976
24.16875335228544,376977
23.782997887339203,376978
21.823301702350886,376979
21.675923146281878,376980
21.64937854797604,376981
21.289511712357108,376982
21.120021003942664,376983
20.939690615777632,376984
20.939690615777632,376985
20.939690615777632,376986
20.939690615777632,376987
20.939690615777632,376988
20.939690615777632,376989
20.939690615777632,376990
20.939690615777632,376991
20.939690615777632,376992
20.939690615777632,376993
20.939690615777632,376994
20.939690615777632,376995
20.939690615777632,376996
20.939690615777632,376997
20.939690615777632,376998
20.939690615777632,376999
20.939690615777632,377000
20.939690615777632,377001
20.913649495846624,377002
