contest-tmp2m-14d__tmp2m,index
21.315641,375905
21.428026,375906
22.038889,375907
22.498444,375908
22.078756,375909
21.304218,375910
21.263685,375911
19.906267,375912
18.536182,375913
18.225904,375914
18.403637,375915
17.456638,375916
27.460796,375917
29.166435,375918
29.115324,375919
28.744696,375920
28.959051,375921
29.33939,375922
29.074972,375923
29.12965,375924
28.108286,375925
27.894213,375926
28.481821,375927
27.905403,375928
27.367674,375929
26.662796,375930
25.858633,375931
26.005972,375932
25.872976,375933
25.09484,375934
25.011492,375935
23.719557,375936
23.918873,375937
24.038635,375938
25.318636,375939
25.529116,375940
25.004023,375941
24.701538,375942
24.736036,375943
24.538502,375944
24.17939,375945
24.308449,375946
23.408104,375947
24.30364,375948
25.059246,375949
25.54377,375950
25.861347,375951
25.700893,375952
25.45695,375953
25.241196,375954
21.761581,375955
21.182854,375956
22.063623,375957
23.728447,375958
22.873232,375959
23.186954,375960
21.991646,375961
20.758371,375962
20.342525,375963
19.87921,375964
20.998615,375965
20.58507,375966
20.699482,375967
21.760544,375968
22.35674,375969
21.190659,375970
20.897057,375971
20.896744,375972
19.109127,375973
18.380949,375974
18.00211,375975
18.19889,375976
17.408344,375977
27.608263,375978
29.01651,375979
28.982258,375980
28.563751,375981
28.90268,375982
29.009476,375983
28.672745,375984
28.399765,375985
27.441874,375986
27.141655,375987
27.52259,375988
27.924236,375989
27.309332,375990
26.770327,375991
25.60023,375992
25.656507,375993
25.58879,375994
25.236385,375995
24.29418,375996
24.132578,375997
23.889353,375998
24.175474,375999
25.384878,376000
25.037191,376001
25.399332,376002
25.084196,376003
25.187342,376004
24.836802,376005
23.792759,376006
23.716389,376007
23.59974,376008
23.802061,376009
24.473478,376010
25.02665,376011
25.94455,376012
25.87462,376013
26.440805,376014
25.37398,376015
22.811275,376016
21.322147,376017
24.189291,376018
23.923449,376019
21.994177,376020
22.028664,376021
20.537363,376022
19.72663,376023
20.306744,376024
19.890131,376025
20.97787,376026
20.7335,376027
20.678766,376028
20.88557,376029
21.536196,376030
21.232655,376031
21.36223,376032
21.653631,376033
19.828468,376034
19.187647,376035
18.359234,376036
18.628136,376037
18.06893,376038
29.194422,376039
30.309053,376040
30.305195,376041
29.455223,376042
29.814547,376043
30.27775,376044
30.079077,376045
30.023466,376046
29.63055,376047
29.114273,376048
28.730436,376049
28.475515,376050
27.639,376051
27.267464,376052
26.281965,376053
25.922281,376054
26.018673,376055
25.36542,376056
25.454721,376057
25.20862,376058
24.398363,376059
25.656065,376060
25.271782,376061
24.955116,376062
24.352383,376063
24.423353,376064
24.656927,376065
24.950697,376066
24.806784,376067
25.056973,376068
23.942053,376069
24.494879,376070
24.607494,376071
25.424658,376072
25.752703,376073
25.808952,376074
25.772034,376075
23.720451,376076
24.124172,376077
22.706326,376078
22.725668,376079
22.226505,376080
22.323578,376081
21.578157,376082
21.741312,376083
21.812477,376084
20.053507,376085
19.905516,376086
19.693926,376087
19.297281,376088
20.230917,376089
20.96865,376090
22.840792,376091
21.845999,376092
21.978544,376093
20.99836,376094
21.201881,376095
18.740768,376096
19.46516,376097
19.041895,376098
17.748787,376099
29.149593,376100
30.197765,376101
30.055666,376102
29.71576,376103
29.974804,376104
29.873991,376105
30.01013,376106
30.472008,376107
29.833017,376108
29.238356,376109
28.810823,376110
28.616486,376111
27.996393,376112
27.275108,376113
25.78387,376114
26.08562,376115
26.082098,376116
25.338003,376117
25.272038,376118
23.973965,376119
23.700283,376120
24.635004,376121
25.277939,376122
25.129879,376123
24.315195,376124
24.187607,376125
24.7182,376126
24.624083,376127
25.159494,376128
24.502678,376129
23.987171,376130
24.285902,376131
25.724865,376132
26.087078,376133
25.871363,376134
25.802397,376135
26.00139,376136
23.365707,376137
22.362206,376138
21.580395,376139
21.50774,376140
21.662003,376141
22.227297,376142
21.888115,376143
21.274296,376144
21.60408,376145
22.165436,376146
21.382353,376147
21.141819,376148
20.60909,376149
20.135239,376150
22.18836,376151
22.58528,376152
22.219831,376153
21.560158,376154
21.38271,376155
19.998684,376156
18.531685,376157
18.587366,376158
18.438524,376159
17.993263,376160
28.251171,376161
29.158518,376162
29.10565,376163
28.754663,376164
28.813168,376165
28.788078,376166
28.91774,376167
28.916203,376168
28.337946,376169
28.192818,376170
27.36185,376171
27.14508,376172
27.181913,376173
26.989964,376174
25.318287,376175
25.705824,376176
25.590899,376177
24.684542,376178
24.767717,376179
23.411945,376180
23.290329,376181
23.633383,376182
24.896694,376183
24.793486,376184
24.15757,376185
24.083912,376186
24.50821,376187
24.571747,376188
23.677797,376189
23.414066,376190
22.934145,376191
24.12977,376192
25.238132,376193
25.306192,376194
25.653744,376195
25.711617,376196
25.594631,376197
24.974707,376198
22.862585,376199
21.381962,376200
21.115137,376201
22.064344,376202
22.022417,376203
22.447548,376204
21.74063,376205
21.88765,376206
21.702421,376207
20.899061,376208
20.890944,376209
19.882692,376210
21.170225,376211
22.101065,376212
21.913706,376213
21.49732,376214
21.923155,376215
22.189077,376216
21.563217,376217
18.55743,376218
18.920774,376219
18.567188,376220
17.839314,376221
27.399399,376222
29.136253,376223
29.056875,376224
28.70957,376225
28.818596,376226
28.919147,376227
28.936008,376228
28.156464,376229
27.344238,376230
27.045057,376231
27.256523,376232
27.658884,376233
26.862616,376234
26.295328,376235
24.971031,376236
25.089966,376237
24.997711,376238
24.914469,376239
23.858229,376240
23.730175,376241
23.313244,376242
23.499226,376243
24.742176,376244
24.455719,376245
24.76185,376246
24.720018,376247
24.690655,376248
24.187252,376249
23.239313,376250
22.933338,376251
23.12212,376252
23.811737,376253
24.315536,376254
24.92108,376255
25.480213,376256
25.686144,376257
25.993122,376258
25.184084,376259
22.733292,376260
21.325684,376261
23.066624,376262
22.283997,376263
22.021126,376264
21.547396,376265
21.132204,376266
21.28974,376267
21.247364,376268
20.83137,376269
20.88665,376270
20.209204,376271
20.945362,376272
21.483402,376273
21.514183,376274
21.513435,376275
21.921297,376276
21.636688,376277
20.70737,376278
19.406971,376279
19.205038,376280
19.225454,376281
18.781507,376282
27.486938,376283
28.935736,376284
29.014278,376285
28.53877,376286
28.919224,376287
28.816853,376288
27.861526,376289
27.838713,376290
27.01281,376291
27.05467,376292
27.121973,376293
27.045738,376294
26.53215,376295
26.81842,376296
25.287098,376297
25.451164,376298
24.890535,376299
24.57545,376300
23.987457,376301
23.4284,376302
23.27873,376303
23.836973,376304
24.974937,376305
24.561749,376306
24.32405,376307
24.022572,376308
24.247334,376309
23.826372,376310
23.305304,376311
23.207964,376312
22.976526,376313
23.17748,376314
23.570671,376315
24.122335,376316
25.116571,376317
25.284777,376318
25.33195,376319
24.241669,376320
23.19135,376321
21.737593,376322
23.060604,376323
21.91165,376324
20.720985,376325
20.719076,376326
20.842352,376327
20.761612,376328
20.90256,376329
20.202053,376330
20.478859,376331
19.958813,376332
20.893066,376333
21.126387,376334
21.403751,376335
21.272766,376336
20.903913,376337
20.654146,376338
18.415182,376339
18.802456,376340
18.221725,376341
18.179554,376342
18.369007,376343
22.294855,376344
22.691896,376345
22.419256,376346
22.152891,376347
21.798248,376348
22.145643,376349
21.788322,376350
21.328112,376351
21.153809,376352
20.05892,376353
20.339098,376354
20.935389,376355
20.75925,376356
21.001602,376357
19.87966,376358
21.25863,376359
21.005882,376360
20.852278,376361
19.84911,376362
20.271027,376363
19.676678,376364
19.56742,376365
18.520105,376366
18.582613,376367
18.399837,376368
18.357704,376369
18.386204,376370
18.41623,376371
18.08878,376372
18.342562,376373
18.51333,376374
19.239151,376375
19.446411,376376
19.377958,376377
19.45997,376378
19.247316,376379
18.787136,376380
17.79302,376381
17.468317,376382
17.263939,376383
16.8887,376384
17.336967,376385
17.655016,376386
17.136578,376387
15.548267,376388
15.955933,376389
16.589722,376390
14.738246,376391
14.362827,376392
14.862754,376393
15.240857,376394
15.553675,376395
16.364458,376396
16.108,376397
16.174488,376398
16.408718,376399
15.013343,376400
14.600114,376401
13.313128,376402
13.213542,376403
12.648211,376404
23.336014,376405
24.706451,376406
25.146297,376407
24.536283,376408
25.005505,376409
24.564405,376410
24.358944,376411
24.110386,376412
23.976759,376413
24.115013,376414
23.399704,376415
23.576637,376416
23.398352,376417
22.75105,376418
22.165852,376419
22.523901,376420
22.860668,376421
21.511232,376422
21.560896,376423
22.3789,376424
21.616367,376425
22.0043,376426
21.204796,376427
20.985834,376428
20.719948,376429
20.101795,376430
20.127518,376431
20.014578,376432
19.903286,376433
19.931158,376434
20.464283,376435
21.644331,376436
22.125242,376437
22.153818,376438
22.138006,376439
21.95968,376440
21.711521,376441
19.746641,376442
20.374653,376443
19.211678,376444
19.427973,376445
19.418253,376446
19.331152,376447
18.75155,376448
18.005323,376449
17.178797,376450
17.451836,376451
15.629955,376452
15.5994835,376453
15.686846,376454
16.074644,376455
16.087366,376456
16.875803,376457
17.577097,376458
17.542032,376459
17.789446,376460
17.373663,376461
16.40596,376462
15.414059,376463
13.852077,376464
13.910454,376465
25.73173,376466
27.576593,376467
26.905598,376468
26.846962,376469
26.917812,376470
27.117895,376471
26.826376,376472
26.87687,376473
26.653027,376474
26.37133,376475
25.791645,376476
25.878246,376477
25.605776,376478
24.938332,376479
24.584938,376480
24.569132,376481
24.7448,376482
23.737825,376483
22.947422,376484
23.389254,376485
23.560917,376486
23.719555,376487
23.481647,376488
23.095411,376489
22.72359,376490
21.414444,376491
21.626438,376492
21.411543,376493
21.109617,376494
22.002634,376495
22.194897,376496
23.133326,376497
23.473923,376498
23.452911,376499
23.339647,376500
23.33208,376501
23.430834,376502
21.17976,376503
22.103582,376504
21.08632,376505
20.758066,376506
20.821808,376507
20.653793,376508
20.677404,376509
19.924814,376510
19.790619,376511
17.408144,376512
17.150414,376513
17.256117,376514
16.998344,376515
17.532871,376516
17.567257,376517
18.537802,376518
19.025663,376519
19.50919,376520
19.951796,376521
19.205154,376522
17.328335,376523
17.163,376524
16.090794,376525
15.795084,376526
27.302753,376527
28.058455,376528
28.299454,376529
28.002531,376530
27.935392,376531
28.150194,376532
27.739094,376533
27.788136,376534
27.251902,376535
27.258068,376536
27.436691,376537
26.591497,376538
26.326048,376539
25.645382,376540
24.873262,376541
25.358976,376542
25.230125,376543
24.361023,376544
24.179516,376545
23.545218,376546
23.42403,376547
24.512243,376548
24.380035,376549
23.43951,376550
23.175121,376551
22.553904,376552
22.414892,376553
22.173023,376554
22.429918,376555
22.04804,376556
23.033867,376557
23.805103,376558
24.429035,376559
24.798988,376560
24.110767,376561
24.322538,376562
23.470566,376563
21.835459,376564
21.91599,376565
20.468596,376566
21.032568,376567
20.4653,376568
20.463305,376569
20.826942,376570
20.541336,376571
20.219484,376572
18.03585,376573
18.021967,376574
17.91164,376575
17.51915,376576
17.8708,376577
17.861225,376578
19.772772,376579
20.740732,376580
20.098995,376581
20.370136,376582
20.331537,376583
19.937183,376584
18.507399,376585
17.3752,376586
16.141663,376587
27.186878,376588
28.531855,376589
28.234776,376590
27.917976,376591
28.279202,376592
27.952843,376593
27.516996,376594
28.170881,376595
27.704016,376596
27.274376,376597
27.025608,376598
26.652884,376599
26.325006,376600
26.114819,376601
24.83124,376602
25.200422,376603
24.88598,376604
25.085276,376605
24.59669,376606
24.245947,376607
22.993195,376608
23.819304,376609
24.338463,376610
23.619755,376611
23.23147,376612
22.904314,376613
22.577503,376614
22.207563,376615
22.537436,376616
22.613352,376617
22.774834,376618
23.40085,376619
24.000347,376620
24.821589,376621
24.797424,376622
25.090672,376623
24.909367,376624
22.345226,376625
22.253622,376626
21.230654,376627
20.942184,376628
20.959394,376629
20.956898,376630
20.475822,376631
20.737206,376632
20.727285,376633
18.602428,376634
18.639088,376635
18.189966,376636
18.057636,376637
18.790379,376638
19.38103,376639
21.032557,376640
20.176825,376641
20.411093,376642
19.615887,376643
19.432745,376644
17.323523,376645
17.727064,376646
17.454447,376647
15.818619,376648
27.362629,376649
28.56786,376650
28.105059,376651
28.102402,376652
28.209038,376653
28.156397,376654
27.746086,376655
28.289028,376656
27.880608,376657
27.561945,376658
27.520863,376659
26.870321,376660
26.003256,376661
26.139198,376662
24.80777,376663
24.725735,376664
24.74596,376665
24.130869,376666
24.386408,376667
24.243582,376668
22.779575,376669
23.813595,376670
24.061035,376671
23.40189,376672
23.11675,376673
23.405056,376674
22.248537,376675
22.023909,376676
22.09917,376677
22.465134,376678
22.37615,376679
23.155724,376680
23.824163,376681
23.896994,376682
24.761143,376683
25.032091,376684
23.0349,376685
22.11296,376686
22.101122,376687
21.633268,376688
21.30569,376689
20.706861,376690
20.529102,376691
20.998043,376692
20.82246,376693
18.936884,376694
18.245615,376695
17.898394,376696
18.018648,376697
17.738417,376698
18.131306,376699
19.177395,376700
20.392672,376701
20.298124,376702
19.27751,376703
19.967688,376704
18.135937,376705
18.550865,376706
18.067694,376707
17.582733,376708
16.047426,376709
27.617706,376710
28.66731,376711
28.616343,376712
28.373425,376713
28.059395,376714
28.333874,376715
28.043806,376716
28.200064,376717
27.713081,376718
27.35605,376719
27.3846,376720
26.667828,376721
26.23495,376722
26.0232,376723
24.945581,376724
25.27751,376725
24.587145,376726
24.397089,376727
24.100103,376728
23.275867,376729
22.535517,376730
23.867588,376731
24.206863,376732
23.757412,376733
23.388933,376734
23.671728,376735
22.553535,376736
22.362602,376737
20.964708,376738
20.890745,376739
23.01148,376740
23.67226,376741
24.17368,376742
25.03372,376743
25.147686,376744
25.239346,376745
25.559702,376746
23.210098,376747
22.170076,376748
21.592976,376749
21.393805,376750
21.028442,376751
21.533676,376752
22.122396,376753
20.360758,376754
18.697855,376755
18.406282,376756
18.230091,376757
18.734646,376758
18.697199,376759
18.583557,376760
20.2605,376761
20.706194,376762
21.10682,376763
21.297876,376764
20.527119,376765
20.277315,376766
17.750723,376767
18.561934,376768
18.402502,376769
16.431538,376770
27.947916,376771
29.38976,376772
29.25524,376773
28.766426,376774
28.500776,376775
28.821838,376776
28.7158,376777
28.855179,376778
27.941679,376779
26.985735,376780
26.96269,376781
27.278902,376782
26.67564,376783
26.556566,376784
25.85819,376785
25.245132,376786
25.22416,376787
25.153921,376788
24.032372,376789
23.86692,376790
22.82161,376791
24.004126,376792
24.376314,376793
23.901484,376794
23.84512,376795
24.182402,376796
22.978662,376797
20.713322,376798
20.504839,376799
20.94166,376800
22.929256,376801
23.718557,376802
24.75781,376803
24.912365,376804
25.151796,376805
25.321293,376806
25.494146,376807
23.60968,376808
22.477293,376809
22.039831,376810
21.708351,376811
22.77944,376812
21.788803,376813
20.962955,376814
20.251259,376815
18.896389,376816
18.712227,376817
18.697023,376818
19.279623,376819
19.041584,376820
18.506744,376821
20.127878,376822
20.602818,376823
20.936169,376824
21.818768,376825
20.914585,376826
20.874199,376827
17.76474,376828
18.394003,376829
19.177305,376830
17.958927,376831
26.9757,376832
29.002583,376833
29.07049,376834
29.04702,376835
29.177784,376836
28.877947,376837
28.308384,376838
28.483488,376839
27.619047,376840
26.703672,376841
26.855577,376842
27.07275,376843
26.90118,376844
25.995096,376845
24.69799,376846
26.038788,376847
25.54542,376848
24.477806,376849
24.222,376850
23.771383,376851
22.937637,376852
24.21585,376853
23.88182,376854
23.770224,376855
23.584925,376856
24.365183,376857
23.57396,376858
23.128807,376859
21.985224,376860
21.784494,376861
22.83381,376862
24.001387,376863
24.598135,376864
24.805134,376865
25.211731,376866
25.597467,376867
25.852758,376868
25.187468,376869
22.41422,376870
21.82788,376871
21.842411,376872
21.484787,376873
21.728687,376874
21.775858,376875
19.570675,376876
19.32827,376877
19.053905,376878
18.84802,376879
18.813272,376880
19.19376,376881
19.56256,376882
20.614378,376883
20.7921,376884
21.410872,376885
19.161676,376886
20.518194,376887
18.837322,376888
19.29978,376889
19.030062,376890
19.590633,376891
18.4579,376892
27.223131,376893
29.475653,376894
29.642078,376895
29.08743,376896
29.20623,376897
28.833466,376898
28.9756,376899
28.7995,376900
28.11738,376901
27.770012,376902
27.63449,376903
28.10815,376904
27.147024,376905
25.906183,376906
24.81535,376907
25.899035,376908
26.360676,376909
24.39903,376910
23.796228,376911
22.907732,376912
23.115105,376913
23.83283,376914
23.646696,376915
23.66344,376916
23.232512,376917
24.22252,376918
23.390022,376919
21.147024,376920
21.05727,376921
21.619974,376922
22.625765,376923
23.396349,376924
24.146076,376925
25.215487,376926
25.360247,376927
25.606228,376928
25.930063,376929
24.53561,376930
21.90224,376931
22.025433,376932
21.922686,376933
21.63981,376934
22.188452,376935
20.220116,376936
19.570518,376937
19.4769,376938
18.58779,376939
18.278534,376940
18.349157,376941
18.532774,376942
18.389585,376943
19.607346,376944
21.069733,376945
21.081541,376946
19.64492,376947
20.185434,376948
20.186548,376949
20.556086,376950
20.486633,376951
20.576933,376952
20.089844,376953
26.772503,376954
28.801245,376955
29.269533,376956
29.014938,376957
28.907883,376958
28.20211,376959
28.01946,376960
27.961231,376961
27.25436,376962
27.070429,376963
26.784395,376964
27.240677,376965
26.911854,376966
25.394712,376967
24.058687,376968
25.492558,376969
25.414434,376970
23.25794,376971
22.961435,376972
22.497147,376973
23.037312,376974
22.97386,376975
23.461338,376976
23.11956,376977
23.248873,376978
23.200163,376979
23.16428,376980
22.539038,376981
21.738655,376982
21.487381,376983
22.89132,376984
23.280977,376985
23.581367,376986
23.527708,376987
24.640167,376988
24.738264,376989
25.16701,376990
22.250664,376991
21.816433,376992
21.29936,376993
21.307224,376994
20.550379,376995
21.024288,376996
19.583029,376997
18.689312,376998
18.750017,376999
18.613022,377000
17.902973,377001
18.353905,377002
18.419373,377003
18.589294,377004
18.83406,377005
20.575474,377006
20.297321,377007
19.06705,377008
19.730343,377009
19.229597,377010
19.813444,377011
19.804844,377012
19.76491,377013
19.84347,377014
22.048275,377015
22.500996,377016
22.455393,377017
22.438274,377018
22.044456,377019
22.030493,377020
21.857386,377021
21.17574,377022
21.045258,377023
21.121485,377024
20.986866,377025
22.592844,377026
20.527874,377027
19.64582,377028
19.690643,377029
19.375862,377030
19.624733,377031
19.412737,377032
19.406593,377033
19.913485,377034
19.046827,377035
18.820896,377036
18.707945,377037
18.305492,377038
18.420547,377039
18.47036,377040
18.689342,377041
18.518486,377042
18.51151,377043
18.013752,377044
18.436022,377045
19.051308,377046
19.108229,377047
18.782293,377048
18.931763,377049
18.982058,377050
18.678068,377051
17.991585,377052
18.389874,377053
17.8977,377054
18.751688,377055
18.802948,377056
18.83062,377057
17.896425,377058
17.223541,377059
16.12247,377060
14.718628,377061
14.193986,377062
14.359312,377063
14.722508,377064
14.937832,377065
15.654819,377066
16.373095,377067
16.339712,377068
16.940756,377069
16.193089,377070
15.837002,377071
14.767935,377072
13.912835,377073
13.98288,377074
12.43724,377075
21.791012,377076
22.119581,377077
21.953466,377078
21.965979,377079
22.221151,377080
22.049917,377081
21.792929,377082
21.719559,377083
21.620779,377084
20.763622,377085
21.043154,377086
22.713263,377087
20.42714,377088
19.712223,377089
19.72041,377090
19.384274,377091
20.567442,377092
19.39558,377093
18.39736,377094
19.519896,377095
19.127478,377096
18.927113,377097
18.961868,377098
18.439178,377099
18.329502,377100
17.764376,377101
17.974907,377102
17.688244,377103
18.137775,377104
17.889444,377105
18.356876,377106
18.96064,377107
19.022802,377108
19.01207,377109
18.951939,377110
19.13076,377111
19.167973,377112
17.233261,377113
17.825245,377114
18.009836,377115
17.162115,377116
17.347982,377117
17.385262,377118
16.145031,377119
16.674269,377120
14.990223,377121
14.042732,377122
13.754156,377123
14.343177,377124
14.698414,377125
14.480454,377126
15.40728,377127
15.473848,377128
15.713538,377129
15.781667,377130
15.552247,377131
15.032202,377132
14.200239,377133
13.65547,377134
13.647576,377135
12.621295,377136
23.978209,377137
24.310644,377138
24.704206,377139
24.37798,377140
24.748583,377141
24.286299,377142
24.619368,377143
24.652227,377144
23.834957,377145
23.647896,377146
23.648073,377147
23.601694,377148
23.313417,377149
22.466146,377150
22.681086,377151
22.986158,377152
23.575943,377153
22.594046,377154
21.887384,377155
22.276264,377156
21.98322,377157
21.182467,377158
21.152452,377159
20.806263,377160
20.647377,377161
20.044878,377162
19.820004,377163
19.739052,377164
20.411518,377165
20.0393,377166
20.38277,377167
21.799294,377168
22.154383,377169
22.085247,377170
22.175459,377171
22.097935,377172
21.64145,377173
19.618786,377174
20.764482,377175
20.503222,377176
19.914165,377177
20.455202,377178
20.687557,377179
19.35076,377180
18.60456,377181
18.03413,377182
16.562033,377183
16.415802,377184
16.968018,377185
16.95591,377186
17.435919,377187
17.565939,377188
17.676277,377189
17.986025,377190
18.091974,377191
17.635508,377192
17.08085,377193
16.458097,377194
14.842166,377195
14.9045105,377196
14.168266,377197
24.623718,377198
26.152199,377199
25.849054,377200
25.583305,377201
25.285028,377202
25.839035,377203
25.536997,377204
25.912903,377205
25.623821,377206
24.502844,377207
24.574697,377208
25.024881,377209
24.618526,377210
24.398817,377211
24.34158,377212
24.355373,377213
23.030039,377214
23.361385,377215
22.69515,377216
22.420296,377217
22.170881,377218
22.549368,377219
22.418543,377220
22.054424,377221
21.66534,377222
21.20197,377223
21.146614,377224
20.602154,377225
19.887474,377226
20.5445,377227
21.129887,377228
22.96207,377229
22.74504,377230
22.985312,377231
22.868319,377232
22.827885,377233
22.440262,377234
20.655678,377235
21.671864,377236
20.866539,377237
20.446941,377238
20.18405,377239
20.50323,377240
19.94202,377241
17.631763,377242
17.160585,377243
17.117865,377244
16.730776,377245
16.38321,377246
16.381023,377247
16.802814,377248
16.995815,377249
17.663982,377250
18.001892,377251
18.452593,377252
18.690214,377253
18.22594,377254
16.566202,377255
16.911558,377256
15.597409,377257
15.713224,377258
25.397501,377259
26.591385,377260
26.398806,377261
26.140852,377262
25.993595,377263
26.30818,377264
25.990896,377265
26.299284,377266
26.119873,377267
25.46701,377268
25.4383,377269
25.450575,377270
25.438524,377271
25.205437,377272
24.873217,377273
25.205547,377274
24.0142,377275
24.046497,377276
23.568945,377277
23.14375,377278
22.698254,377279
23.224825,377280
23.129238,377281
22.62483,377282
21.635498,377283
21.341824,377284
21.239248,377285
20.652273,377286
20.34821,377287
20.02712,377288
21.409513,377289
22.62052,377290
22.966095,377291
23.519531,377292
23.473291,377293
23.506369,377294
23.158875,377295
21.53464,377296
21.541595,377297
21.519306,377298
21.095991,377299
20.715721,377300
21.054726,377301
20.329952,377302
18.209084,377303
18.220856,377304
17.748972,377305
17.155272,377306
17.181044,377307
17.166685,377308
17.605083,377309
17.438663,377310
18.091457,377311
18.39926,377312
19.083178,377313
19.329126,377314
18.966139,377315
17.365984,377316
17.548603,377317
16.58296,377318
16.237663,377319
26.159468,377320
27.715082,377321
28.03027,377322
27.61858,377323
27.294191,377324
27.397675,377325
26.837008,377326
26.971605,377327
26.712496,377328
26.569414,377329
26.253826,377330
25.926935,377331
25.45972,377332
25.19607,377333
24.677765,377334
24.893682,377335
24.093342,377336
23.662722,377337
23.426697,377338
23.345465,377339
22.92692,377340
23.499737,377341
23.521366,377342
23.134222,377343
21.874178,377344
21.331972,377345
21.11263,377346
21.048384,377347
20.208693,377348
20.401163,377349
21.504034,377350
23.12497,377351
23.851624,377352
23.847101,377353
23.147326,377354
22.837925,377355
22.728203,377356
21.066978,377357
21.142046,377358
20.430063,377359
20.443426,377360
19.714777,377361
19.996227,377362
20.366056,377363
19.673903,377364
18.047668,377365
17.205067,377366
16.996077,377367
16.870947,377368
16.723854,377369
17.561176,377370
17.252274,377371
18.542437,377372
19.475328,377373
20.399406,377374
19.813137,377375
20.039724,377376
18.060411,377377
17.315235,377378
16.517488,377379
16.051971,377380
27.005295,377381
27.859684,377382
27.950407,377383
27.532095,377384
27.346622,377385
27.326889,377386
26.960787,377387
27.23435,377388
26.971611,377389
26.018581,377390
26.195644,377391
25.981516,377392
25.712967,377393
25.634094,377394
24.856897,377395
24.851477,377396
24.68038,377397
24.478064,377398
24.016563,377399
22.858774,377400
23.072887,377401
23.532393,377402
23.576889,377403
22.989384,377404
22.512274,377405
21.888014,377406
21.85601,377407
20.308575,377408
20.567776,377409
20.632776,377410
22.514767,377411
22.881695,377412
23.564667,377413
23.86932,377414
24.176455,377415
23.217403,377416
22.941902,377417
21.874863,377418
21.939838,377419
21.379707,377420
21.264915,377421
21.206951,377422
21.52326,377423
19.862764,377424
18.722408,377425
18.520279,377426
18.190268,377427
17.64611,377428
17.43502,377429
17.957592,377430
18.379452,377431
18.76417,377432
20.35581,377433
20.733932,377434
19.283104,377435
19.104013,377436
17.694574,377437
17.618042,377438
17.496008,377439
16.72772,377440
15.643978,377441
27.44239,377442
28.45044,377443
28.007019,377444
28.25361,377445
27.903357,377446
27.8434,377447
27.574684,377448
27.76042,377449
27.543266,377450
26.480637,377451
26.363443,377452
26.469566,377453
25.758627,377454
26.281313,377455
24.664505,377456
24.639053,377457
24.910378,377458
24.574018,377459
24.255045,377460
23.118576,377461
23.396074,377462
23.715265,377463
23.894464,377464
23.155731,377465
22.798222,377466
22.061682,377467
21.782885,377468
20.470903,377469
20.968538,377470
20.81745,377471
22.570099,377472
23.339474,377473
23.97601,377474
24.26627,377475
24.334482,377476
24.958506,377477
23.261227,377478
